Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
TEX261	ENST00000272438.4	testis expressed 261 	359	1	0	0	1	1	hsa-miR-100-3p				-0.05	-0.05	N/A
CALCR	ENST00000359558.2	calcitonin receptor 	5	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.05	N/A
ELMSAN1	ENST00000394071.2	ELM2 and Myb/SANT-like domain containing 1 	15	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.05	N/A
YIPF4	ENST00000238831.4	Yip1 domain family, member 4 	3482	2	0	0	2	2	hsa-miR-100-3p				-0.05	-0.14	N/A
TMED7	ENST00000456936.3	transmembrane emp24 protein transport domain containing 7 	1571	1	0	1	0	3	hsa-miR-100-3p				-0.05	-0.12	N/A
LLPH	ENST00000266604.2	LLP homolog, long-term synaptic facilitation (Aplysia) 	88	2	0	0	2	1	hsa-miR-100-3p				-0.05	-0.36	N/A
NUDT5	ENST00000491614.1	nudix (nucleoside diphosphate linked moiety X)-type motif 5 	808	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.05	N/A
ATP2A1	ENST00000395503.4	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1 	12	1	0	1	0	0	hsa-miR-100-3p				-0.05	-0.09	N/A
LGALS8	ENST00000526589.1	lectin, galactoside-binding, soluble, 8 	188	1	0	1	0	1	hsa-miR-100-3p				-0.05	-0.17	N/A
RGS9BP	ENST00000334176.3	regulator of G protein signaling 9 binding protein 	13	1	0	1	0	1	hsa-miR-100-3p				-0.05	-0.07	N/A
HNRNPF	ENST00000357065.4	heterogeneous nuclear ribonucleoprotein F 	240	1	0	1	0	1	hsa-miR-100-3p				-0.05	-0.20	N/A
NHP2	ENST00000314397.4	NHP2 ribonucleoprotein 	77	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.11	N/A
XDH	ENST00000379416.3	xanthine dehydrogenase 	5	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.05	N/A
TRIM46	ENST00000392451.2	tripartite motif containing 46 	69	1	0	1	0	0	hsa-miR-100-3p				-0.05	-0.05	N/A
KREMEN1	ENST00000400335.4	kringle containing transmembrane protein 1 	606	1	0	1	0	1	hsa-miR-100-3p				-0.05	-0.05	N/A
RAD51AP1	ENST00000352618.4	RAD51 associated protein 1 	57	1	0	0	1	0	hsa-miR-100-3p				-0.05	-0.07	N/A
SOX6	ENST00000316399.6	SRY (sex determining region Y)-box 6 	22	1	1	0	0	1	hsa-miR-100-3p				-0.05	-0.13	N/A
DLAT	ENST00000280346.6	dihydrolipoamide S-acetyltransferase 	1073	1	1	0	0	1	hsa-miR-100-3p				-0.05	-0.34	N/A
PAQR5	ENST00000395407.2	progestin and adipoQ receptor family member V 	62	1	0	1	0	3	hsa-miR-100-3p				-0.05	-0.19	N/A
TMC8	ENST00000318430.5	transmembrane channel-like 8 	13	2	0	2	0	0	hsa-miR-100-3p				-0.05	-0.12	N/A
PHF19	ENST00000373896.3	PHD finger protein 19 	490	2	0	1	1	0	hsa-miR-100-3p				-0.05	-0.16	N/A
TAF8	ENST00000372977.3	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa 	135	1	0	1	0	2	hsa-miR-100-3p				-0.05	-0.06	N/A
UBE2D2	ENST00000398733.3	ubiquitin-conjugating enzyme E2D 2 	11458	1	0	0	1	2	hsa-miR-100-3p				-0.05	-0.20	N/A
CTNNA2	ENST00000496558.1	catenin (cadherin-associated protein), alpha 2 	5	2	0	0	2	2	hsa-miR-100-3p				-0.05	-0.19	N/A
SMPD4	ENST00000351288.6	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) 	5	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
SLC25A53	ENST00000357421.4	solute carrier family 25, member 53 	15	1	0	0	1	3	hsa-miR-100-3p				-0.04	-0.14	N/A
AP005482.1	ENST00000400514.2	Uncharacterized protein  	44	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.07	N/A
ARL6IP1	ENST00000304414.7	ADP-ribosylation factor-like 6 interacting protein 1 	25	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.08	N/A
CALU	ENST00000535011.2	calumenin 	3079	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.11	N/A
MLH3	ENST00000355774.2	mutL homolog 3 	152	2	0	1	1	1	hsa-miR-100-3p				-0.04	-0.13	N/A
C12orf52	ENST00000548278.1	chromosome 12 open reading frame 52 	1319	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.11	N/A
GUF1	ENST00000281543.5	GUF1 GTPase homolog (S. cerevisiae) 	110	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.09	N/A
FREM1	ENST00000380881.4	FRAS1 related extracellular matrix 1 	25	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.06	N/A
ITCH	ENST00000374864.4	itchy E3 ubiquitin protein ligase 	769	1	1	0	0	0	hsa-miR-100-3p				-0.04	-0.05	N/A
CCDC80	ENST00000206423.3	coiled-coil domain containing 80 	570	2	0	0	2	4	hsa-miR-100-3p				-0.04	-0.11	N/A
GRB10	ENST00000398812.2	growth factor receptor-bound protein 10 	1382	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.05	N/A
CHCHD4	ENST00000295767.5	coiled-coil-helix-coiled-coil-helix domain containing 4 	8	2	0	1	1	1	hsa-miR-100-3p				-0.04	-0.12	N/A
VRK1	ENST00000216639.3	vaccinia related kinase 1 	624	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.19	N/A
MARVELD2	ENST00000325631.5	MARVEL domain containing 2 	227	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
B4GALT2	ENST00000434555.2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 	440	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
GSE1	ENST00000253458.7	Gse1 coiled-coil protein 	133	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
SYNGR1	ENST00000328933.5	synaptogyrin 1 	101	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
FAIM2	ENST00000320634.3	Fas apoptotic inhibitory molecule 2 	5	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
ZNF578	ENST00000421239.2	zinc finger protein 578 	0	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
PLCXD3	ENST00000377801.3	phosphatidylinositol-specific phospholipase C, X domain containing 3 	81	2	0	1	1	2	hsa-miR-100-3p				-0.04	-0.04	N/A
B3GALT1	ENST00000392690.3	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 	35	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.16	N/A
PGR	ENST00000325455.5	progesterone receptor 	8	4	0	3	1	2	hsa-miR-100-3p				-0.04	-0.07	N/A
RLIM	ENST00000332687.6	ring finger protein, LIM domain interacting 	662	1	0	0	1	5	hsa-miR-100-3p				-0.04	-0.04	N/A
ACTN2	ENST00000366578.4	actinin, alpha 2 	11	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.10	N/A
BACE1	ENST00000313005.6	beta-site APP-cleaving enzyme 1 	486	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
ALG10B	ENST00000308742.4	ALG10B, alpha-1,2-glucosyltransferase 	471	2	0	1	1	3	hsa-miR-100-3p				-0.04	-0.04	N/A
PTGER3	ENST00000370924.4	prostaglandin E receptor 3 (subtype EP3) 	14	2	0	1	1	5	hsa-miR-100-3p				-0.04	-0.14	N/A
WDR82	ENST00000296490.3	WD repeat domain 82 	319	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
ARHGAP17	ENST00000441763.2	Rho GTPase activating protein 17 	1337	1	0	0	1	4	hsa-miR-100-3p				-0.04	-0.04	N/A
ZNF432	ENST00000594154.1	zinc finger protein 432 	151	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
TTC30A	ENST00000355689.5	tetratricopeptide repeat domain 30A 	30	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.09	N/A
NAA38	ENST00000249299.2	N(alpha)-acetyltransferase 38, NatC auxiliary subunit 	458	1	0	1	0	4	hsa-miR-100-3p				-0.04	-0.20	N/A
APH1A	ENST00000360244.4	APH1A gamma secretase subunit 	475	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.10	N/A
TMEM194B	ENST00000409150.3	transmembrane protein 194B 	271	2	1	0	1	0	hsa-miR-100-3p				-0.04	-0.14	N/A
LACE1	ENST00000368977.4	lactation elevated 1 	42	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.13	N/A
PMEPA1	ENST00000341744.3	prostate transmembrane protein, androgen induced 1 	736	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.07	N/A
AP5S1	ENST00000379573.2	adaptor-related protein complex 5, sigma 1 subunit 	492	1	1	0	0	1	hsa-miR-100-3p				-0.04	-0.26	N/A
GSTO2	ENST00000369707.2	glutathione S-transferase omega 2 	97	2	0	1	1	2	hsa-miR-100-3p				-0.04	-0.08	N/A
SCARB2	ENST00000264896.2	scavenger receptor class B, member 2 	5609	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.08	N/A
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.05	N/A
GJA9	ENST00000454994.2	gap junction protein, alpha 9, 59kDa 	85	2	0	1	1	1	hsa-miR-100-3p				-0.04	-0.31	N/A
TBX15	ENST00000207157.3	T-box 15 	14	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.18	N/A
CLIC4	ENST00000374379.4	chloride intracellular channel 4 	226	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.12	N/A
DPP9	ENST00000594671.1	dipeptidyl-peptidase 9 	422	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
MTMR11	ENST00000406732.3	myotubularin related protein 11 	16	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
CLIC5	ENST00000339561.6	chloride intracellular channel 5 	21	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.06	N/A
DPP10	ENST00000410059.1	dipeptidyl-peptidase 10 (non-functional) 	5	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
EIF2AK2	ENST00000233057.4	eukaryotic translation initiation factor 2-alpha kinase 2 	292	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.07	N/A
C8orf37	ENST00000286688.5	chromosome 8 open reading frame 37 	70	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.06	N/A
TCF7	ENST00000518915.1	transcription factor 7 (T-cell specific, HMG-box) 	883	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
KRT71	ENST00000267119.5	keratin 71 	5	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
CCSER2	ENST00000224756.8	coiled-coil serine-rich protein 2 	123	1	0	0	1	4	hsa-miR-100-3p				-0.04	-0.05	N/A
ZNF512	ENST00000355467.4	zinc finger protein 512 	189	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
THAP2	ENST00000308086.2	THAP domain containing, apoptosis associated protein 2 	109	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.21	N/A
GPM6B	ENST00000454189.2	glycoprotein M6B 	135	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.10	N/A
KCNMB4	ENST00000258111.4	potassium large conductance calcium-activated channel, subfamily M, beta member 4 	486	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.14	N/A
AGPAT4	ENST00000366911.5	1-acylglycerol-3-phosphate O-acyltransferase 4 	142	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.08	N/A
SON	ENST00000290239.6	SON DNA binding protein 	161	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.12	N/A
PEX26	ENST00000329627.7	peroxisomal biogenesis factor 26 	157	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.06	N/A
TMED5	ENST00000479918.1	transmembrane emp24 protein transport domain containing 5 	612	1	1	0	0	1	hsa-miR-100-3p				-0.04	-0.35	N/A
SOCS4	ENST00000395472.2	suppressor of cytokine signaling 4 	336	2	0	0	2	4	hsa-miR-100-3p				-0.04	-0.06	N/A
DCTN5	ENST00000300087.2	dynactin 5 (p25) 	764	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.05	N/A
ACTR1A	ENST00000487599.1	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) 	190	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.05	N/A
SERINC1	ENST00000339697.4	serine incorporator 1 	2408	3	0	1	2	1	hsa-miR-100-3p				-0.04	-0.24	N/A
RAB18	ENST00000356940.6	RAB18, member RAS oncogene family 	1410	1	1	0	0	2	hsa-miR-100-3p				-0.04	-0.23	N/A
ZFP37	ENST00000374227.3	ZFP37 zinc finger protein 	24	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.06	N/A
DLGAP2	ENST00000421627.2	discs, large (Drosophila) homolog-associated protein 2 	5	2	0	2	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
EDA	ENST00000374553.2	ectodysplasin A 	9	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
SHROOM4	ENST00000376020.2	shroom family member 4 	5	2	0	2	0	2	hsa-miR-100-3p				-0.04	-0.04	N/A
CXorf36	ENST00000398000.2	chromosome X open reading frame 36 	5	2	0	2	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
PDE6A	ENST00000255266.5	phosphodiesterase 6A, cGMP-specific, rod, alpha 	5	2	0	2	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
RGAG4	ENST00000545866.1	retrotransposon gag domain containing 4 	34	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
KBTBD13	ENST00000432196.2	kelch repeat and BTB (POZ) domain containing 13 	5	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
PLCE1	ENST00000371380.3	phospholipase C, epsilon 1 	7	3	0	1	2	3	hsa-miR-100-3p				-0.04	-0.04	N/A
NRG1	ENST00000341377.5	neuregulin 1 	113	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
SPAST	ENST00000315285.3	spastin 	239	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.06	N/A
PRDM6	ENST00000407847.4	PR domain containing 6 	69	1	0	0	1	3	hsa-miR-100-3p				-0.04	-0.04	N/A
CREB3L2	ENST00000330387.6	cAMP responsive element binding protein 3-like 2 	2872	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.04	N/A
HLA-DOB	ENST00000438763.2	major histocompatibility complex, class II, DO beta 	5	2	0	0	2	2	hsa-miR-100-3p				-0.04	-0.34	N/A
VPS29	ENST00000549578.1	vacuolar protein sorting 29 homolog (S. cerevisiae) 	2115	2	0	2	0	0	hsa-miR-100-3p				-0.04	-0.37	N/A
CHST3	ENST00000373115.4	carbohydrate (chondroitin 6) sulfotransferase 3 	217	2	0	2	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
CDCP1	ENST00000296129.1	CUB domain containing protein 1 	137	2	0	2	0	0	hsa-miR-100-3p				-0.04	-0.05	N/A
RALGPS2	ENST00000367635.3	Ral GEF with PH domain and SH3 binding motif 2 	201	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
HBS1L	ENST00000367837.5	HBS1-like (S. cerevisiae) 	2367	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.08	N/A
ZNF91	ENST00000300619.7	zinc finger protein 91 	60	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
N4BP2L2	ENST00000267068.3	NEDD4 binding protein 2-like 2 	74	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.11	N/A
RAB3GAP1	ENST00000264158.8	RAB3 GTPase activating protein subunit 1 (catalytic) 	613	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
IKZF4	ENST00000262032.5	IKAROS family zinc finger 4 (Eos) 	329	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
C6orf211	ENST00000367294.3	chromosome 6 open reading frame 211 	65	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
SLC16A7	ENST00000261187.4	solute carrier family 16 (monocarboxylate transporter), member 7 	73	2	0	1	1	2	hsa-miR-100-3p				-0.04	-0.14	N/A
ZBTB41	ENST00000367405.4	zinc finger and BTB domain containing 41 	33	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
FAM47E	ENST00000515604.1	Protein FAM47E  	503	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.05	N/A
SLC25A45	ENST00000527174.1	solute carrier family 25, member 45 	67	2	0	1	1	1	hsa-miR-100-3p				-0.04	-0.05	N/A
SLC7A1	ENST00000380752.5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 	338	1	1	0	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
STRN	ENST00000263918.4	striatin, calmodulin binding protein 	476	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.05	N/A
EMX1	ENST00000258106.6	empty spiracles homeobox 1 	35	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.09	N/A
ZEB2	ENST00000558170.2	zinc finger E-box binding homeobox 2 	33	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
PID1	ENST00000392054.3	phosphotyrosine interaction domain containing 1 	896	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
EP400	ENST00000333577.4	E1A binding protein p400 	1798	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
RBM27	ENST00000265271.5	RNA binding motif protein 27 	130	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.08	N/A
E2F2	ENST00000361729.2	E2F transcription factor 2 	96	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
NGB	ENST00000298352.4	neuroglobin 	5	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
WDTC1	ENST00000319394.3	WD and tetratricopeptide repeats 1 	137	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
CD96	ENST00000352690.4	CD96 molecule 	5	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
NHSL1	ENST00000427025.2	NHS-like 1 	393	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
ATP11B	ENST00000323116.5	ATPase, class VI, type 11B 	459	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.06	N/A
ZBTB25	ENST00000608382.1	zinc finger and BTB domain containing 25 	149	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.06	N/A
C6orf89	ENST00000480824.2	chromosome 6 open reading frame 89 	1972	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.06	N/A
TSKU	ENST00000333090.4	tsukushi, small leucine rich proteoglycan 	293	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
KIAA1324	ENST00000369939.3	KIAA1324 	41	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.06	N/A
CDH7	ENST00000397968.2	cadherin 7, type 2 	42	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.10	N/A
VANGL1	ENST00000355485.2	VANGL planar cell polarity protein 1 	721	1	1	0	0	3	hsa-miR-100-3p				-0.04	-0.04	N/A
CACNA2D1	ENST00000356860.3	calcium channel, voltage-dependent, alpha 2/delta subunit 1 	418	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.04	N/A
MIB1	ENST00000261537.6	mindbomb E3 ubiquitin protein ligase 1 	897	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.09	N/A
KNTC1	ENST00000537348.1	kinetochore associated 1 	437	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.16	N/A
ZBTB24	ENST00000230122.3	zinc finger and BTB domain containing 24 	84	2	0	0	2	2	hsa-miR-100-3p				-0.04	-0.12	N/A
UNC119B	ENST00000344651.4	unc-119 homolog B (C. elegans) 	5	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
ZNF426	ENST00000253115.2	zinc finger protein 426 	70	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.23	N/A
MICAL2	ENST00000379612.3	microtubule associated monooxygenase, calponin and LIM domain containing 2 	1742	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
BCL2L2	ENST00000250405.5	BCL2-like 2 	1380	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
SHISA9	ENST00000558583.1	shisa family member 9 	5	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
EPS15	ENST00000371730.2	epidermal growth factor receptor pathway substrate 15 	325	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
HIPK2	ENST00000406875.3	homeodomain interacting protein kinase 2 	48	2	0	2	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
SLC7A6	ENST00000219343.6	solute carrier family 7 (amino acid transporter light chain, y+L system), member 6 	1044	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.07	N/A
BYSL	ENST00000230340.4	bystin-like 	1995	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.08	N/A
BTD	ENST00000303498.5	biotinidase 	183	3	0	1	2	1	hsa-miR-100-3p				-0.04	-0.18	N/A
UBE2J1	ENST00000435041.2	ubiquitin-conjugating enzyme E2, J1 	1318	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.13	N/A
EIF2A	ENST00000460851.1	eukaryotic translation initiation factor 2A, 65kDa 	3166	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.26	N/A
TNFRSF9	ENST00000377507.3	tumor necrosis factor receptor superfamily, member 9 	16	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.11	N/A
RP11-122A3.2	ENST00000517562.2	uncharacterized protein LOC100127983  	579	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.18	N/A
C18orf54	ENST00000300091.5	chromosome 18 open reading frame 54 	183	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
SECISBP2L	ENST00000559471.1	SECIS binding protein 2-like 	161	1	0	1	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
DFFA	ENST00000377038.3	DNA fragmentation factor, 45kDa, alpha polypeptide 	665	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.07	N/A
FRS2	ENST00000550389.1	fibroblast growth factor receptor substrate 2 	176	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.08	N/A
RNF152	ENST00000312828.3	ring finger protein 152 	57	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.07	N/A
TAB2	ENST00000367456.1	TGF-beta activated kinase 1/MAP3K7 binding protein 2 	1129	1	0	0	1	3	hsa-miR-100-3p				-0.04	-0.04	N/A
CEBPG	ENST00000284000.4	CCAAT/enhancer binding protein (C/EBP), gamma 	360	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.15	N/A
EFCAB6	ENST00000356087.4	EF-hand calcium binding domain 6 	23	2	0	0	2	2	hsa-miR-100-3p				-0.04	-0.05	N/A
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	1	0	0	1	3	hsa-miR-100-3p				-0.04	-0.08	N/A
KCNMB3	ENST00000497599.1	potassium large conductance calcium-activated channel, subfamily M beta member 3 	8	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.10	N/A
STX17	ENST00000259400.6	syntaxin 17 	510	2	0	1	1	0	hsa-miR-100-3p				-0.04	-0.08	N/A
DCBLD2	ENST00000326840.6	discoidin, CUB and LCCL domain containing 2 	798	1	0	0	1	2	hsa-miR-100-3p				-0.04	-0.04	N/A
SMC2	ENST00000374793.3	structural maintenance of chromosomes 2 	212	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.06	N/A
C16orf87	ENST00000394806.2	chromosome 16 open reading frame 87 	95	3	0	2	1	0	hsa-miR-100-3p				-0.04	-0.28	N/A
SETBP1	ENST00000282030.5	SET binding protein 1 	77	1	0	0	1	3	hsa-miR-100-3p				-0.04	-0.04	N/A
LRRC1	ENST00000370888.1	leucine rich repeat containing 1 	343	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.22	N/A
CHEK1	ENST00000534070.1	checkpoint kinase 1 	338	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.08	N/A
UHMK1	ENST00000538489.1	U2AF homology motif (UHM) kinase 1 	48	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.16	N/A
CPT1A	ENST00000265641.5	carnitine palmitoyltransferase 1A (liver) 	869	1	1	0	0	0	hsa-miR-100-3p				-0.04	-0.04	N/A
LUZP1	ENST00000418342.1	leucine zipper protein 1 	434	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
EIF4EBP2	ENST00000373218.4	eukaryotic translation initiation factor 4E binding protein 2 	690	1	0	0	1	1	hsa-miR-100-3p				-0.04	-0.06	N/A
SSTR3	ENST00000328544.3	somatostatin receptor 3 	5	1	0	0	1	0	hsa-miR-100-3p				-0.04	-0.04	N/A
FOXN3	ENST00000345097.4	forkhead box N3 	42	1	0	1	0	2	hsa-miR-100-3p				-0.04	-0.04	N/A
FNDC1	ENST00000297267.9	fibronectin type III domain containing 1 	137	1	0	1	0	1	hsa-miR-100-3p				-0.04	-0.04	N/A
ASAP1	ENST00000357668.1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 	185	1	0	0	1	0	hsa-miR-100-3p				-0.03	-0.04	N/A
PCNX	ENST00000304743.2	pecanex homolog (Drosophila) 	458	1	0	0	1	1	hsa-miR-100-3p				-0.03	-0.07	N/A
ATP5S	ENST00000245448.6	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B) 	310	2	0	1	1	1	hsa-miR-100-3p				-0.03	-0.38	N/A
PCDHB13	ENST00000341948.4	protocadherin beta 13 	58	1	1	0	0	0	hsa-miR-100-3p				-0.03	-0.46	N/A
ZKSCAN4	ENST00000377294.2	zinc finger with KRAB and SCAN domains 4 	139	1	0	0	1	2	hsa-miR-100-3p				-0.03	-0.12	N/A
SLC25A36	ENST00000446041.2	solute carrier family 25 (pyrimidine nucleotide carrier ), member 36 	264	1	0	1	0	0	hsa-miR-100-3p				-0.03	-0.07	N/A
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	0	0	1	2	hsa-miR-100-3p				-0.03	-0.14	N/A
SLC36A4	ENST00000326402.4	solute carrier family 36 (proton/amino acid symporter), member 4 	252	1	0	0	1	2	hsa-miR-100-3p				-0.03	-0.11	N/A
PDK3	ENST00000441463.2	pyruvate dehydrogenase kinase, isozyme 3 	659	3	1	1	1	2	hsa-miR-100-3p				-0.03	-0.06	N/A
GDAP1	ENST00000220822.7	ganglioside induced differentiation associated protein 1 	37	1	0	0	1	2	hsa-miR-100-3p				-0.03	-0.14	N/A
GAR1	ENST00000394631.3	GAR1 ribonucleoprotein 	82	1	0	0	1	0	hsa-miR-100-3p				-0.03	-0.23	N/A
TPBG	ENST00000369750.3	trophoblast glycoprotein 	170	1	0	0	1	1	hsa-miR-100-3p				-0.03	-0.10	N/A
ARMC5	ENST00000457010.2	armadillo repeat containing 5 	376	1	0	1	0	0	hsa-miR-100-3p				-0.03	-0.03	N/A
