Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
EMX1	ENST00000258106.6	empty spiracles homeobox 1 	35	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0022	0.0156	0.0969	-0.05	-0.10	< 0.1	NULL
TTLL11	ENST00000373776.3	tubulin tyrosine ligase-like family, member 11 	164	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0041	0.0303	0.2065	-0.05	-0.05	< 0.1	NULL
SAP30L	ENST00000297109.6	SAP30-like 	335	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0051	0.0370	0.2352	-0.05	-0.12	0.16	NULL
UVRAG	ENST00000356136.3	UV radiation resistance associated 	116	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0052	0.0374	0.2410	-0.05	-0.06	< 0.1	NULL
ATG14	ENST00000247178.5	autophagy related 14 	25	1	0	0	1	0	0	0	0	0	hsa-miR-199a-5p	0.0056	0.0399	0.2410	-0.05	-0.25	0.69	2005, 2007, 2009, 2011
IGF2BP1	ENST00000290341.3	insulin-like growth factor 2 mRNA binding protein 1 	460	0	0	0	0	2	1	0	1	2	hsa-miR-199b-5p	0.0171	0.1195	0.6644	-0.05	-0.07	0.24	2011
GPR56	ENST00000388812.4	G protein-coupled receptor 56 	44	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0027	0.0198	0.1366	-0.04	-0.25	0.19	NULL
RASSF4	ENST00000374417.2	Ras association (RalGDS/AF-6) domain family member 4 	515	0	0	0	0	3	1	1	1	3	hsa-miR-199a-5p	0.0020	0.0149	0.1022	-0.04	-0.29	0.12	NULL
RAB3GAP2	ENST00000358951.2	RAB3 GTPase activating protein subunit 2 (non-catalytic) 	461	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0132	0.0949	0.5929	-0.04	-0.08	< 0.1	NULL
MROH6	ENST00000398882.3	maestro heat-like repeat family member 6 	24	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0011	0.0083	0.0587	-0.04	-0.04	< 0.1	NULL
TMEM43	ENST00000306077.4	transmembrane protein 43 	2575	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0092	0.0664	0.4131	-0.04	-0.04	< 0.1	NULL
FAM222A	ENST00000538780.1	family with sequence similarity 222, member A 	23	0	0	0	0	1	0	1	0	1	hsa-miR-199b-5p	0.0023	0.0171	0.1219	-0.04	-0.04	< 0.1	NULL
SCARA3	ENST00000301904.3	scavenger receptor class A, member 3 	5318	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0034	0.0245	0.1575	-0.04	-0.04	0.23	NULL
THEM6	ENST00000336138.3	thioesterase superfamily member 6 	1500	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0019	0.0136	0.0956	-0.04	-0.04	< 0.1	NULL
MAN1C1	ENST00000374332.4	mannosidase, alpha, class 1C, member 1 	60	0	0	0	0	3	0	3	0	0	hsa-miR-199a-5p	0.0065	0.0470	0.3020	-0.04	-0.08	< 0.1	NULL
AASS	ENST00000393376.1	aminoadipate-semialdehyde synthase 	72	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0033	0.0239	0.1476	-0.04	-0.10	< 0.1	NULL
XPO6	ENST00000565698.1	exportin 6 	413	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0022	0.0158	0.1141	-0.04	-0.04	< 0.1	NULL
STX6	ENST00000258301.5	syntaxin 6 	348	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0060	0.0438	0.2873	-0.04	-0.09	< 0.1	NULL
LONRF3	ENST00000304778.7	LON peptidase N-terminal domain and ring finger 3 	36	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0101	0.0703	0.3763	-0.04	-0.11	< 0.1	NULL
AGO3	ENST00000373191.4	argonaute RISC catalytic component 3 	198	1	0	1	0	0	0	0	0	1	hsa-miR-199a-5p	0.0179	0.1194	0.5885	-0.04	-0.16	0.28	NULL
TRIM65	ENST00000269383.3	tripartite motif containing 65 	31	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0040	0.0291	0.1921	-0.04	-0.07	< 0.1	NULL
C19orf12	ENST00000592153.1	chromosome 19 open reading frame 12 	242	0	0	0	0	1	1	0	0	1	hsa-miR-199a-5p	0.0035	0.0236	0.1118	-0.04	-0.23	< 0.1	NULL
INTU	ENST00000335251.6	inturned planar cell polarity protein 	105	0	0	0	0	2	0	2	0	1	hsa-miR-199a-5p	0.0164	0.1176	0.7275	-0.04	-0.07	< 0.1	NULL
LIMD2	ENST00000259006.3	LIM domain containing 2 	90	1	0	1	0	0	0	0	0	2	hsa-miR-199a-5p	0.0009	0.0067	0.0448	-0.04	-0.25	0.65	2009, 2011
AMN	ENST00000299155.5	amnion associated transmembrane protein 	71	1	0	1	0	0	0	0	0	3	hsa-miR-199a-5p	0.0048	0.0340	0.2016	-0.04	-0.10	0.28	NULL
CNR2	ENST00000374472.4	cannabinoid receptor 2 (macrophage) 	5	0	0	0	0	1	0	0	1	1	hsa-miR-199b-5p	0.0069	0.0500	0.3288	-0.04	-0.04	< 0.1	NULL
FBXO10	ENST00000432825.2	F-box protein 10 	14	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0041	0.0299	0.1963	-0.04	-0.04	< 0.1	NULL
FAM203A	ENST00000347708.4	family with sequence similarity 203, member A 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0025	0.0179	0.1221	-0.04	-0.04	< 0.1	NULL
SNX9	ENST00000392185.3	sorting nexin 9 	210	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0037	0.0269	0.1700	-0.04	-0.07	< 0.1	NULL
F11R	ENST00000368026.6	F11 receptor 	2844	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0066	0.0479	0.3194	-0.04	-0.04	< 0.1	NULL
PSMG4	ENST00000473000.2	proteasome (prosome, macropain) assembly chaperone 4 	1452	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0045	0.0330	0.2253	-0.04	-0.04	< 0.1	NULL
SIAE	ENST00000263593.3	sialic acid acetylesterase 	22	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0051	0.0349	0.1696	-0.04	-0.20	< 0.1	NULL
MAML1	ENST00000292599.3	mastermind-like 1 (Drosophila) 	910	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0037	0.0275	0.1932	-0.04	-0.04	< 0.1	NULL
ARID1A	ENST00000324856.7	AT rich interactive domain 1A (SWI-like) 	31	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0032	0.0233	0.1577	-0.04	-0.07	0.17	NULL
PSD4	ENST00000441564.3	pleckstrin and Sec7 domain containing 4 	72	0	0	0	0	2	0	1	1	3	hsa-miR-199a-5p	0.0032	0.0234	0.1636	-0.04	-0.06	< 0.1	NULL
SYNJ2BP	ENST00000256366.4	synaptojanin 2 binding protein 	329	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0023	0.0163	0.1051	-0.04	-0.11	< 0.1	NULL
ARAP2	ENST00000303965.4	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 	121	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0073	0.0534	0.3709	-0.04	-0.04	< 0.1	NULL
ATP10B	ENST00000327245.5	ATPase, class V, type 10B 	5	0	0	0	0	1	0	1	0	1	hsa-miR-199b-5p	0.0049	0.0357	0.2470	-0.04	-0.04	0.16	NULL
DISC1	ENST00000439617.2	disrupted in schizophrenia 1 	132	0	0	0	0	2	0	2	0	1	hsa-miR-199a-5p	0.0080	0.0580	0.3879	-0.04	-0.04	0.16	NULL
RAPGEFL1	ENST00000264644.6	Rap guanine nucleotide exchange factor (GEF)-like 1 	20	0	0	0	0	2	0	1	1	1	hsa-miR-199a-5p	0.0021	0.0156	0.1117	-0.04	-0.04	0.15	NULL
MAPK9	ENST00000452135.2	mitogen-activated protein kinase 9 	655	0	0	0	0	2	0	0	2	0	hsa-miR-199a-5p	0.0035	0.0245	0.1306	-0.04	-0.22	0.12	NULL
TACR3	ENST00000304883.2	tachykinin receptor 3 	5	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0042	0.0305	0.1993	-0.04	-0.04	0.11	NULL
AP3B2	ENST00000542200.1	adaptor-related protein complex 3, beta 2 subunit 	15	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0009	0.0069	0.0487	-0.04	-0.04	< 0.1	NULL
XIRP1	ENST00000396251.1	xin actin-binding repeat containing 1 	5	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0058	0.0418	0.2715	-0.04	-0.04	< 0.1	NULL
GLB1L2	ENST00000339772.7	galactosidase, beta 1-like 2 	38	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0024	0.0179	0.1253	-0.04	-0.04	< 0.1	NULL
TMEM241	ENST00000383233.3	transmembrane protein 241 	115	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0048	0.0348	0.2256	-0.04	-0.19	< 0.1	NULL
FAHD2A	ENST00000233379.4	fumarylacetoacetate hydrolase domain containing 2A 	9	0	0	0	0	3	0	2	1	0	hsa-miR-199b-5p	0.0035	0.0259	0.1763	-0.04	-0.08	< 0.1	NULL
BET1L	ENST00000325147.9	Bet1 golgi vesicular membrane trafficking protein-like 	702	0	0	0	0	1	0	0	1	4	hsa-miR-199a-5p	0.0032	0.0237	0.1663	-0.04	-0.04	< 0.1	NULL
CABP4	ENST00000438189.2	calcium binding protein 4 	5	0	0	0	0	2	0	0	2	1	hsa-miR-199a-5p	0.0006	0.0048	0.0345	-0.04	-0.36	< 0.1	NULL
RTN4IP1	ENST00000539449.1	reticulon 4 interacting protein 1 	19	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0008	0.0060	0.0390	-0.04	-0.17	< 0.1	NULL
TMX4	ENST00000246024.2	thioredoxin-related transmembrane protein 4 	466	0	0	0	0	2	0	1	1	2	hsa-miR-199a-5p	0.0045	0.0322	0.1998	-0.04	-0.15	< 0.1	NULL
C19orf25	ENST00000588849.1	chromosome 19 open reading frame 25 	498	0	0	0	0	1	0	1	0	3	hsa-miR-199a-5p	0.0012	0.0087	0.0625	-0.04	-0.09	< 0.1	NULL
TMEM56	ENST00000370203.4	transmembrane protein 56 	113	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0120	0.0867	0.5558	-0.04	-0.06	< 0.1	NULL
CLSTN1	ENST00000377298.4	calsyntenin 1 	1902	0	0	0	0	2	0	2	0	0	hsa-miR-199a-5p	0.0059	0.0430	0.2984	-0.04	-0.05	< 0.1	NULL
TTBK2	ENST00000267890.6	tau tubulin kinase 2 	18	0	0	0	0	2	0	2	0	0	hsa-miR-199b-5p	0.0111	0.0805	0.5284	-0.04	-0.05	< 0.1	NULL
CLDN18	ENST00000343735.4	claudin 18 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0113	0.0809	0.4956	-0.04	-0.04	< 0.1	NULL
UBR3	ENST00000272793.5	ubiquitin protein ligase E3 component n-recognin 3 (putative) 	200	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0066	0.0465	0.2605	-0.04	-0.07	< 0.1	NULL
RAB3GAP1	ENST00000264158.8	RAB3 GTPase activating protein subunit 1 (catalytic) 	613	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0035	0.0256	0.1776	-0.04	-0.04	< 0.1	NULL
RP13-996F3.5	ENST00000559949.1	Uncharacterized protein  	0	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0060	0.0434	0.2721	-0.04	-0.04	< 0.1	NULL
ADD2	ENST00000264436.4	adducin 2 (beta) 	59	0	0	0	0	2	0	0	2	1	hsa-miR-199a-5p	0.0063	0.0460	0.3219	-0.04	-0.09	< 0.1	NULL
TIMM9	ENST00000395159.2	translocase of inner mitochondrial membrane 9 homolog (yeast) 	539	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0005	0.0037	0.0242	-0.04	-0.26	< 0.1	NULL
COPS7A	ENST00000534947.1	COP9 signalosome subunit 7A 	124	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0007	0.0054	0.0374	-0.04	-0.08	< 0.1	NULL
IKZF3	ENST00000346872.3	IKAROS family zinc finger 3 (Aiolos) 	7	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0090	0.0631	0.3465	-0.04	-0.14	0.16	NULL
ARF3	ENST00000256682.4	ADP-ribosylation factor 3 	1093	0	0	0	0	2	0	1	1	1	hsa-miR-199a-5p	0.0017	0.0121	0.0851	-0.04	-0.22	< 0.1	NULL
TTC28	ENST00000397906.2	tetratricopeptide repeat domain 28 	227	0	0	0	0	2	1	1	0	2	hsa-miR-199b-5p	0.0148	0.1044	0.5981	-0.04	-0.12	< 0.1	NULL
PARVA	ENST00000334956.8	parvin, alpha 	1912	1	0	0	1	1	0	0	1	3	hsa-miR-199b-5p	0.0066	0.0472	0.2874	-0.04	-0.25	0.55	2011
AP3S2	ENST00000336418.4	adaptor-related protein complex 3, sigma 2 subunit 	985	0	0	0	0	2	0	0	2	0	hsa-miR-199a-5p	0.0024	0.0179	0.1273	-0.04	-0.07	< 0.1	NULL
SLC35F6	ENST00000344420.5	solute carrier family 35, member F6 	272	0	0	0	0	1	0	0	1	4	hsa-miR-199a-5p	0.0028	0.0202	0.1288	-0.04	-0.25	< 0.1	NULL
RGS5	ENST00000313961.5	regulator of G-protein signaling 5 	56	0	0	0	0	1	0	0	1	1	hsa-miR-199b-5p	0.0028	0.0203	0.1421	-0.04	-0.16	< 0.1	NULL
GPRASP1	ENST00000361600.5	G protein-coupled receptor associated sorting protein 1 	25	0	0	0	0	1	0	1	0	0	hsa-miR-199b-5p	0.0059	0.0407	0.2133	-0.04	-0.22	< 0.1	NULL
LEP	ENST00000308868.4	leptin 	5	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0053	0.0386	0.2569	-0.04	-0.04	< 0.1	NULL
CWC25	ENST00000225428.5	CWC25 spliceosome-associated protein homolog (S. cerevisiae) 	300	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0005	0.0036	0.0266	-0.04	-0.04	< 0.1	NULL
OSBP2	ENST00000382310.3	oxysterol binding protein 2 	485	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0030	0.0216	0.1499	-0.04	-0.04	< 0.1	NULL
ITGAL	ENST00000356798.6	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) 	340	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0073	0.0525	0.3355	-0.04	-0.04	< 0.1	NULL
SLC35E2B	ENST00000378662.1	solute carrier family 35, member E2B 	5	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0095	0.0694	0.4803	-0.04	-0.04	< 0.1	NULL
GOLGA6L4	ENST00000510439.2	golgin A6 family-like 4 	5	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0060	0.0434	0.2721	-0.04	-0.04	< 0.1	NULL
IL17RA	ENST00000319363.6	interleukin 17 receptor A 	685	0	0	0	0	5	1	3	1	2	hsa-miR-199a-5p	0.0065	0.0424	0.1798	-0.04	-0.29	0.25	NULL
TNPO2	ENST00000425528.1	transportin 2 	1620	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0107	0.0771	0.4844	-0.04	-0.04	< 0.1	NULL
C21orf90	ENST00000354333.5	chromosome 21 open reading frame 90 	26	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0003	0.0021	0.0153	-0.04	-0.08	< 0.1	NULL
SNTB1	ENST00000395601.3	syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1) 	217	1	0	0	1	0	0	0	0	0	hsa-miR-199b-5p	0.0070	0.0435	0.1633	-0.04	-0.24	0.79	2011
KCTD16	ENST00000507359.3	potassium channel tetramerization domain containing 16 	36	0	0	0	0	2	1	0	1	1	hsa-miR-199a-5p	0.0097	0.0649	0.3262	-0.04	-0.24	0.15	2009
ACACA	ENST00000353139.5	acetyl-CoA carboxylase alpha 	306	0	0	0	0	2	0	0	2	1	hsa-miR-199a-5p	0.0070	0.0508	0.3444	-0.04	-0.05	0.20	2011
PIANP	ENST00000534837.1	PILR alpha associated neural protein 	8	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0047	0.0343	0.2320	-0.04	-0.07	< 0.1	NULL
BACH2	ENST00000257749.4	BTB and CNC homology 1, basic leucine zipper transcription factor 2 	74	0	0	0	0	1	0	1	0	1	hsa-miR-199b-5p	0.0071	0.0514	0.3412	-0.04	-0.05	< 0.1	NULL
LRAT	ENST00000336356.3	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase) 	9	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0068	0.0493	0.3103	-0.04	-0.08	< 0.1	NULL
EYA3	ENST00000373871.3	eyes absent homolog 3 (Drosophila) 	50	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0020	0.0144	0.1047	-0.04	-0.04	0.21	NULL
TTBK1	ENST00000259750.4	tau tubulin kinase 1 	7	0	0	0	0	2	1	0	1	1	hsa-miR-199a-5p	0.0036	0.0263	0.1805	-0.04	-0.04	0.21	2009, 2011
C21orf59	ENST00000382549.4	chromosome 21 open reading frame 59 	288	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0022	0.0162	0.1155	-0.04	-0.04	< 0.1	NULL
SMCR8	ENST00000406438.3	Smith-Magenis syndrome chromosome region, candidate 8 	219	0	0	0	0	2	0	2	0	5	hsa-miR-199a-5p	0.0193	0.1377	0.8342	-0.04	-0.04	< 0.1	NULL
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0025	0.0184	0.1302	-0.04	-0.04	< 0.1	NULL
MAPT	ENST00000344290.5	microtubule-associated protein tau 	11	0	0	0	0	2	0	2	0	2	hsa-miR-199a-5p	0.0056	0.0410	0.2849	-0.04	-0.04	< 0.1	NULL
SYNGR1	ENST00000328933.5	synaptogyrin 1 	101	0	0	0	0	2	0	1	1	1	hsa-miR-199a-5p	0.0025	0.0184	0.1310	-0.04	-0.04	< 0.1	NULL
ZNF609	ENST00000326648.3	zinc finger protein 609 	103	0	0	0	0	2	0	2	0	4	hsa-miR-199a-5p	0.0070	0.0502	0.3206	-0.04	-0.04	< 0.1	NULL
ALPK3	ENST00000258888.5	alpha-kinase 3 	16	0	0	0	0	2	1	0	1	4	hsa-miR-199a-5p	0.0252	0.1697	0.8167	-0.04	-0.04	< 0.1	NULL
OPRK1	ENST00000265572.3	opioid receptor, kappa 1 	5	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0020	0.0146	0.1012	-0.04	-0.04	< 0.1	NULL
BACH1	ENST00000286800.3	BTB and CNC homology 1, basic leucine zipper transcription factor 1 	273	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0046	0.0330	0.2086	-0.04	-0.04	< 0.1	NULL
TNR	ENST00000367674.2	tenascin R 	5	0	0	0	0	2	0	2	0	2	hsa-miR-199a-5p	0.0163	0.1189	0.8023	-0.04	-0.04	< 0.1	NULL
GP5	ENST00000401815.1	glycoprotein V (platelet) 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0027	0.0201	0.1409	-0.04	-0.04	< 0.1	NULL
C17orf107	ENST00000381365.3	chromosome 17 open reading frame 107 	11	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0022	0.0158	0.1073	-0.04	-0.04	< 0.1	NULL
WDR52	ENST00000393845.2	WD repeat domain 52 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0176	0.1256	0.7640	-0.04	-0.04	< 0.1	NULL
TOMM40	ENST00000592434.1	translocase of outer mitochondrial membrane 40 homolog (yeast) 	14	0	0	0	0	2	0	2	0	1	hsa-miR-199a-5p	0.0042	0.0305	0.2107	-0.04	-0.04	< 0.1	NULL
DST	ENST00000312431.6	dystonin 	439	1	0	0	1	2	0	1	1	1	hsa-miR-199a-5p	0.0393	0.2811	1.7369	-0.04	-0.04	< 0.1	NULL
CACTIN	ENST00000429344.2	cactin, spliceosome C complex subunit 	1422	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0045	0.0327	0.2115	-0.04	-0.04	< 0.1	NULL
HS6ST3	ENST00000376705.2	heparan sulfate 6-O-sulfotransferase 3 	598	0	0	0	0	3	0	1	2	0	hsa-miR-199a-5p	0.0133	0.0948	0.5703	-0.04	-0.04	< 0.1	NULL
MICALL1	ENST00000215957.6	MICAL-like 1 	374	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0122	0.0866	0.4951	-0.04	-0.04	< 0.1	NULL
OSBPL8	ENST00000393249.2	oxysterol binding protein-like 8 	141	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0093	0.0664	0.4054	-0.04	-0.28	< 0.1	NULL
KLHL12	ENST00000367259.1	kelch-like family member 12 	24	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0009	0.0063	0.0421	-0.04	-0.11	0.14	NULL
TPRA1	ENST00000296210.7	transmembrane protein, adipocyte asscociated 1 	44	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0024	0.0173	0.1207	-0.04	-0.06	< 0.1	NULL
COL26A1	ENST00000313669.7	collagen, type XXVI, alpha 1 	223	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0021	0.0153	0.1072	-0.04	-0.07	< 0.1	NULL
FAM179A	ENST00000379558.4	family with sequence similarity 179, member A 	21	1	0	1	0	0	0	0	0	4	hsa-miR-199b-5p	0.0084	0.0536	0.2160	-0.04	-0.17	0.32	NULL
RNF111	ENST00000348370.4	ring finger protein 111 	395	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0057	0.0410	0.2605	-0.04	-0.08	< 0.1	NULL
FAM212B	ENST00000357260.5	family with sequence similarity 212, member B 	211	0	0	0	0	1	0	1	0	3	hsa-miR-199b-5p	0.0065	0.0476	0.3219	-0.04	-0.05	< 0.1	NULL
CHP1	ENST00000334660.5	calcineurin-like EF-hand protein 1 	2051	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0027	0.0199	0.1357	-0.04	-0.04	0.13	NULL
BRWD1	ENST00000342449.3	bromodomain and WD repeat domain containing 1 	96	0	0	0	0	2	0	1	1	1	hsa-miR-199a-5p	0.0105	0.0750	0.4590	-0.04	-0.20	< 0.1	NULL
TTC16	ENST00000373289.3	tetratricopeptide repeat domain 16 	5	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0007	0.0052	0.0375	-0.04	-0.04	< 0.1	NULL
ITIH6	ENST00000218436.6	inter-alpha-trypsin inhibitor heavy chain family, member 6 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0024	0.0176	0.1256	-0.04	-0.04	< 0.1	NULL
NFATC2	ENST00000371564.3	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 	105	0	0	0	0	1	1	0	0	2	hsa-miR-199a-5p	0.0089	0.0643	0.4016	-0.04	-0.04	< 0.1	NULL
SH3GL1	ENST00000269886.3	SH3-domain GRB2-like 1 	739	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0012	0.0089	0.0630	-0.04	-0.04	< 0.1	NULL
TMEM185B	ENST00000426077.2	transmembrane protein 185B 	1146	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0079	0.0574	0.3772	-0.04	-0.06	< 0.1	NULL
PAWR	ENST00000328827.4	PRKC, apoptosis, WT1, regulator 	1872	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0054	0.0385	0.2395	-0.04	-0.18	< 0.1	NULL
TIMP4	ENST00000287814.4	TIMP metallopeptidase inhibitor 4 	38	0	0	0	0	1	1	0	0	1	hsa-miR-199a-5p	0.0071	0.0442	0.1787	-0.04	-0.28	< 0.1	NULL
PLEKHM3	ENST00000427836.2	pleckstrin homology domain containing, family M, member 3 	11	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0040	0.0294	0.2029	-0.04	-0.07	< 0.1	NULL
FOXN3	ENST00000345097.4	forkhead box N3 	42	0	0	0	0	1	0	0	1	1	hsa-miR-199b-5p	0.0072	0.0521	0.3342	-0.04	-0.05	< 0.1	NULL
PLEKHG2	ENST00000425673.1	pleckstrin homology domain containing, family G (with RhoGef domain) member 2 	399	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0048	0.0349	0.2385	-0.04	-0.12	< 0.1	NULL
CAMKK2	ENST00000538733.1	calcium/calmodulin-dependent protein kinase kinase 2, beta 	1157	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0023	0.0170	0.1129	-0.04	-0.04	< 0.1	NULL
COL19A1	ENST00000322773.4	collagen, type XIX, alpha 1 	5	0	0	0	0	3	0	2	1	1	hsa-miR-199a-5p	0.0074	0.0537	0.3532	-0.04	-0.14	< 0.1	NULL
ELK4	ENST00000357992.4	ELK4, ETS-domain protein (SRF accessory protein 1) 	39	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0063	0.0457	0.3047	-0.04	-0.07	< 0.1	NULL
GATAD2B	ENST00000368655.4	GATA zinc finger domain containing 2B 	48	1	0	0	1	0	0	0	0	1	hsa-miR-199a-5p	0.0048	0.0350	0.2347	-0.04	-0.07	0.44	2011
RP11-520P18.5	ENST00000562505.1	Uncharacterized protein  	5	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0010	0.0074	0.0522	-0.04	-0.04	0.11	NULL
ARAP3	ENST00000508305.1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 	95	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0013	0.0094	0.0668	-0.04	-0.04	< 0.1	NULL
B3GNT9	ENST00000449549.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 	56	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0011	0.0080	0.0567	-0.04	-0.04	< 0.1	NULL
FAM53B	ENST00000337318.3	family with sequence similarity 53, member B 	27	0	0	0	0	2	0	1	1	2	hsa-miR-199a-5p	0.0073	0.0533	0.3520	-0.04	-0.04	< 0.1	NULL
CYTH1	ENST00000585509.1	cytohesin 1 	553	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0048	0.0353	0.2404	-0.04	-0.04	< 0.1	NULL
DGKD	ENST00000264057.2	diacylglycerol kinase, delta 130kDa 	200	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0051	0.0371	0.2536	-0.04	-0.04	< 0.1	NULL
ADAL	ENST00000428046.3	adenosine deaminase-like 	105	0	0	0	0	2	0	0	2	1	hsa-miR-199a-5p	0.0024	0.0172	0.1202	-0.04	-0.11	< 0.1	NULL
STRN	ENST00000263918.4	striatin, calmodulin binding protein 	476	1	0	1	0	0	0	0	0	1	hsa-miR-199a-5p	0.0041	0.0300	0.1941	-0.04	-0.06	0.57	2011
